,title,price,link
117,"Apple 2024 MacBook Air 13″ Laptop with M3 chip: 34.46 cm (13.6″) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Silver","1,34,900",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3OTQwNDU1NTg2MzUzMDk0OjE3Mzk5ODE0NzU6c3BfYnRmOjMwMDM1MDY5ODMxMjkzMjo6MDo6&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX237H3B%2Fref%3Dsr_1_166_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9._BN6e9_iRaON22ucbvXz1l9zEBeRtYoI1Hx-JeZpj7LwjGH5_2Hzvc7c047vD9mAIPfhsPL6JA8N0nxY1a373y386DkR5-jNWbga-y2MMIUx83huxzU3KEfaTGQerigh-ZxxA7OO7dQJlpK1OB4ywLKdxYLHnfv8I2Lux72YHpm3QYUXzZhrfrPz-r0pOymEDwYN48QySoQG7uT5c90-6ZkVosk4iSA-mMevY2iXjsQ.PV5B69YW3lGLS0nbdnaFIG4sXNued8duIB53xvzuLUY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981475%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
262,"Apple 2024 MacBook Air 13″ Laptop with M3 chip: 34.46 cm (13.6″) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Space Grey","1,34,900",https://amazon.in/sspa/click?ie=UTF8&spc=MTo2NjkxNjUyMjgxMDkxODUyOjE3Mzk5ODE0MDY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM1MDY5ODMxMjYzMjo6Mzo6&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX21J15D%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D36REPC42ZM5VI%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0CX21J15D%26pd_rd_r%3D90b2df0f-6be5-4cb9-a5f9-7a6e177aa81b%26pd_rd_w%3DQTrVy%26pd_rd_wg%3DWv0hF%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DS84KMMTTKNZT7P4PMJEE%26qid%3D1739981406%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D1-36-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
116,"Apple 2024 MacBook Air 15″ Laptop with M3 chip: 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Silver","1,27,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3OTQwNDU1NTg2MzUzMDk0OjE3Mzk5ODE0NzU6c3BfYnRmOjMwMDM5Mjk2MzMyOTYzMjo6MDo6&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0DLHY232V%2Fref%3Dsr_1_165_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9._BN6e9_iRaON22ucbvXz1l9zEBeRtYoI1Hx-JeZpj7LwjGH5_2Hzvc7c047vD9mAIPfhsPL6JA8N0nxY1a373y386DkR5-jNWbga-y2MMIUx83huxzU3KEfaTGQerigh-ZxxA7OO7dQJlpK1OB4ywLKdxYLHnfv8I2Lux72YHpm3QYUXzZhrfrPz-r0pOymEDwYN48QySoQG7uT5c90-6ZkVosk4iSA-mMevY2iXjsQ.PV5B69YW3lGLS0nbdnaFIG4sXNued8duIB53xvzuLUY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981475%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
375,"Apple 2024 MacBook Air 15″ Laptop with M3 chip: 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Starlight","1,27,990",https://amazon.in/Apple-2024-MacBook-Laptop-chip/dp/B0DLHG942M/ref=sr_1_84?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.uuIiL249xSton8x94GYpldKN-tg8Il8dxVLNEU987kzitcWnPW8muMnrYAZjjwd7G1CVWXz8W6EM-9E_uZ2N6U5yDtLT2CtRp1zVXr2BMUgP-GaS7644SeLmrW1Ai4WSEZrfx6cZzj8sA5Vf0D7fmMT4mYIV2RZAkBbCDLpm275Ca5JbznWlsJiO0JurDTwNrIEqOtNcED6UN0PjocICSD479DYlLGACI48HWKzPnKE._vDKGM66_LGvV7NQiUW4YDs2wkcpPp6om5oXcPXxD18&dib_tag=se&keywords=laptop&qid=1739981428&sprefix=laptop%2Caps%2C345&sr=8-84
94,"Apple 2024 MacBook Air 15″ Laptop with M3 chip: 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Space Grey","1,24,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo0OTU2MzgzODI5MjAwOTMxOjE3Mzk5ODE0NjQ6c3BfYnRmOjMwMDM5Mjk2MzMyOTIzMjo6MDo6&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0DLHDMN75%2Fref%3Dsr_1_150_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.nNeSRUCOLR_fzr7Xi2dp6XTTBfbK7YSiu_U2GDEHuDyexL5u36cKAbtgoZXPLVgQpa-hKSQ0QfUy4bYU1AmXMP5oErU9L5kctJ0DA56mrxXq4qSNPTkkEtGZ7Ke9xCRMil6Jnvv16HQc42m5cF5f4EFKuPNweqnB3xYcg7pJHFyqa8rB7-ze-vmAHjeOJl_5KTPWqTm_QBP6bDxctZbvjvEzkpLr2AG9QPJmasCxktg.L-t0pC9RjXeMQkC4uh3gon4DZF7EQ4lSmCfezG_kwP4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981464%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
61,"Samsung Galaxy Book3 Pro Intel 13th Gen i7 EvoTM 35.56cm(14"") Dynamic Amoled 2X, 3K Display, 120Hz, Ultra Thin & Light Laptop(16 GB/512 GB SSD/Windows 11/MS Office/Graphite/1.17Kg)","1,24,120",https://amazon.in/Samsung-35-56cm-Dynamic-Display-Graphite/dp/B0CGHSD6WD/ref=sr_1_126?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.mdRkxVkb_bIQspR2XQZXT2ItRha7T4qDqls4tkuPN-cSBOK9HYdy1TG9fZbPQIrfXNPCfX4izdffZf4kD6J0_MY3nLcomZAFZjD9X6gFKyYh1bGHGnqjA0c8yXCWnSr5-P2XBPxy8PTcOyQtA3scvYHX-7QVpgLQChNL0Dc9XJJoH6mNHgeVAaAqliR204bLYZOPDe88SPnkXyqQK2GV0M3BR-ZWTnH-kN9qCL4rgVo.Vut9q1RYqk8MlEVpGzSVHgmMZ1hPQnaO59XV2wEFlhw&dib_tag=se&keywords=laptop&qid=1739981455&sprefix=laptop%2Caps%2C345&sr=8-126
358,"MSI Prestige 14 AI Studio, Intel 1st Gen. Ultra 7 155H,Built-in AI, 36CM Laptop(32GB/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 3050, 6GB GDDR6/Ink Black/1.7Kg), C1UDXG-030IN","1,19,990",https://amazon.in/MSI-Prestige-Windows-GeForce-C1UDXG-030IN/dp/B0D2HYYFW3/ref=sr_1_69?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.uuIiL249xSton8x94GYpldKN-tg8Il8dxVLNEU987kzitcWnPW8muMnrYAZjjwd7G1CVWXz8W6EM-9E_uZ2N6U5yDtLT2CtRp1zVXr2BMUgP-GaS7644SeLmrW1Ai4WSEZrfx6cZzj8sA5Vf0D7fmMT4mYIV2RZAkBbCDLpm275Ca5JbznWlsJiO0JurDTwNrIEqOtNcED6UN0PjocICSD479DYlLGACI48HWKzPnKE._vDKGM66_LGvV7NQiUW4YDs2wkcpPp6om5oXcPXxD18&dib_tag=se&keywords=laptop&qid=1739981428&sprefix=laptop%2Caps%2C345&sr=8-69
367,"HP [Smart Choice Omen Gaming Laptop, AMD Ryzen 7 7840Hs, 8GB RTX 4060 GPU, 16.1""(40.9 Cm), FHD, IPS, 165 Hz, 300 Nits, 16GB DDR5, 1Tb SSD, RGB Kb, 7Ms Response Time (Win 11, Black, 2.32 Kg),Xd0020Ax","1,11,490",https://amazon.in/Choice-HP-Gaming-Response-xd0020AX/dp/B0CCVZP835/ref=sr_1_77?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.uuIiL249xSton8x94GYpldKN-tg8Il8dxVLNEU987kzitcWnPW8muMnrYAZjjwd7G1CVWXz8W6EM-9E_uZ2N6U5yDtLT2CtRp1zVXr2BMUgP-GaS7644SeLmrW1Ai4WSEZrfx6cZzj8sA5Vf0D7fmMT4mYIV2RZAkBbCDLpm275Ca5JbznWlsJiO0JurDTwNrIEqOtNcED6UN0PjocICSD479DYlLGACI48HWKzPnKE._vDKGM66_LGvV7NQiUW4YDs2wkcpPp6om5oXcPXxD18&dib_tag=se&keywords=laptop&qid=1739981428&sprefix=laptop%2Caps%2C345&sr=8-77
46,"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.5cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Intel Arc GPU/Win11/MSO 21/FHD+IR Cam/1Yr ADP Free/Grey/1.4Kg), 83D2001GIN","1,10,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo2NjA2OTE0MzY2MTcxMjczOjE3Mzk5ODE0NDY6c3BfYnRmOjMwMDE2NTM3MDM0NjIzMjo6MDo6&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsr_1_118_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.wZCRS2kbIqbkZQ1YIS8m_hrOPk5qM5mYTO7zfdbCERfNQMhcaLu-DJk7kzZ2l06y3JlUhPMRATeTvxkkI5XdBXfvuh6gw9EbrvechQArzq14dAZ63JnbWd79TBbu1lX49L_S4YaRkr8hoYJjrNZKI6UsY2BWAyUIbDcN6z3yMeh9FmHG9Ol0hU9W2ycpTMOm2GYMR_zpii4S6LbQnSdPQfdFDPofhqmmoDFd3aerehU.cBsJrfvK8Hpy7XKoXwB90Bk38pz99pmjG3-pw-iyRIE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981446%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
343,"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.5cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Intel Arc GPU/Win11/MSO 21/FHD+IR Cam/1Yr ADP Free/Grey/1.4Kg), 83D2001GIN","1,10,990",https://amazon.in/Lenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN/dp/B0CY2LDT1S/ref=sr_1_61?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.I9NEG32TRrQSIhdkO5jOcVIwX-6J8oawcCrbprdGGI15hiohuAXjjm_gbmb8LfVGDlYXw4L58InYxjh_c1-nH347pcIwUHIFFTIgLBTyBAY7quzFqba62PxkTuneZs0faSUImoFlCR5HuohzMUAZuBrxQyDwz-Kkz4JEt1egHiGk94hqMtVdzXVtq8_4bFsH_OLyI9v8fPnAkUTXYZ9ScEKcg65dKtjectfigAQbT6Q.Zb2axZQbKbGYY-vfXoO55KmQZw9fYFdOJN4IxSwRIjY&dib_tag=se&keywords=laptop&qid=1739981418&sprefix=laptop%2Caps%2C345&sr=8-61
371,"HP OMEN Gaming AI Laptop, AMD Ryzen 7 7840HS, 6GB NVIDIA RTX 4050, 16GB DDR5, 1TB SSD, (Win 11, Office 21, Black, 2.37kg), 7MS, 165Hz, IPS, 16.1-inch (40.9cm), Tempest Cooling, RGB Keys, xd0015AX","1,00,106",https://amazon.in/HP-16-1-inch-Anti-Glare-Backlit-xd0015AX/dp/B0D6R94BRR/ref=sr_1_80?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.uuIiL249xSton8x94GYpldKN-tg8Il8dxVLNEU987kzitcWnPW8muMnrYAZjjwd7G1CVWXz8W6EM-9E_uZ2N6U5yDtLT2CtRp1zVXr2BMUgP-GaS7644SeLmrW1Ai4WSEZrfx6cZzj8sA5Vf0D7fmMT4mYIV2RZAkBbCDLpm275Ca5JbznWlsJiO0JurDTwNrIEqOtNcED6UN0PjocICSD479DYlLGACI48HWKzPnKE._vDKGM66_LGvV7NQiUW4YDs2wkcpPp6om5oXcPXxD18&dib_tag=se&keywords=laptop&qid=1739981428&sprefix=laptop%2Caps%2C345&sr=8-80
130,"MSI Commercial 14 H, Intel 13th Gen i7-13700H, 36CM Business Laptop(32GB/1TB NVMe SSD/Windows 11 Pro/Intel Xe Graphics/Solid Grey/1.6Kg), A13MG vPro-065IN","99,990",https://amazon.in/sspa/click?ie=UTF8&spc=MToxNDMzMzYzODE5NDY5MzM2OjE3Mzk5ODE0ODQ6c3BfbXRmOjMwMDQ4NTMwMzk3MDYzMjo6MDo6&url=%2FMSI-Commercial-i7-13700H-Business-vPro-065IN%2Fdp%2FB0CV3WFK56%2Fref%3Dsr_1_172_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.KAWx_RXjm_YN1Mx5lByQyAWgR29h7swkoLz0PY7oHjJoRTH8YopXyVvDp4x1kO57jIRmi5WlSetPU7lEGpZQn5Mpb8aAG23rN1qG9FlNEuF0wGee3b83rRy356GjiJsJHa6tVAsFYuLYXea45EuYCuYMpsWLlkgtZWMgYw1GiSxxYQx9vRMNCd-Kxm3tEVGiZmG_22pwhcd-jm5DgoMqBz8Dp_HqHqwitzNmg19vnuQ.fIvvD7JRRStZX9hIXGQfueXUUEbZHKQqVDVopY63JDw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981484%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
345,"Dell Inspiron 5330 Laptop, Intel Core Ultra 7 155H Processor,16GB LPDDR5X,1TB SSD,Intel Arc Graphics,13.3"" (33.78cm) QHD+AG 300nits Display,Backlit KB + FPR,Windows 11 + MSO'21,Thin & Light- 1.24kg","99,690",https://amazon.in/Dell-Inspiron-Processor-LPDDR5X-Graphics/dp/B0CQT6SK21/ref=sr_1_63?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.I9NEG32TRrQSIhdkO5jOcVIwX-6J8oawcCrbprdGGI15hiohuAXjjm_gbmb8LfVGDlYXw4L58InYxjh_c1-nH347pcIwUHIFFTIgLBTyBAY7quzFqba62PxkTuneZs0faSUImoFlCR5HuohzMUAZuBrxQyDwz-Kkz4JEt1egHiGk94hqMtVdzXVtq8_4bFsH_OLyI9v8fPnAkUTXYZ9ScEKcg65dKtjectfigAQbT6Q.Zb2axZQbKbGYY-vfXoO55KmQZw9fYFdOJN4IxSwRIjY&dib_tag=se&keywords=laptop&qid=1739981418&sprefix=laptop%2Caps%2C345&sr=8-63
89,"Samsung Galaxy Book3 Pro Intel 13th Gen i5 EvoTM 35.56cm(14"") Dynamic Amoled 2X, 3K Display, 120Hz, Ultra Thin & Light Laptop(16 GB/512 GB SSD/Windows 11/MS Office/Graphite/1.17Kg), NP940XFG-KC1IN","97,150",https://amazon.in/Samsung-35-56cm-Dynamic-Graphite-NP940XFG-KC1IN/dp/B0BSH3JFP2/ref=sr_1_31?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.eFCUMhD-naMzRtSQBmiuOJB8G3yluTCjxCcPytXQ7Agpjlq2MQF6_49XSryID1exwn2avL63j5MY4vF5DCalYcCHO9_j29i-Hap_-GBF7MvxbbMoCrbOectN4hHGhClD9f_dyJ0hi6SIg-AtI2QuAI3dlUa1U6OSbKX1PiqKQ4WnJEK2NDt8Rs_GQToQOcS_uEeYhYdA-ticQqnq3Q8MblWkXU89Yj6p3X4ndTt8CC4.fQ39sEce-DWCnkEey1WUWpyVdqIqjSck1fElItrhl50&dib_tag=se&keywords=laptop&qid=1739981383&sprefix=laptop%2Caps%2C345&sr=8-31
70,"2022 Apple MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 16GB RAM, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone and iPad; Starlight","94,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTozODgwMzc0NTQ0MDk5MTA4OjE3Mzk5ODE0NTU6c3BfYnRmOjMwMDM5Mjk2MzMyODIzMjo6MDo6&url=%2F2022-Apple-MacBook-Laptop-chip%2Fdp%2FB0DLHG997J%2Fref%3Dsr_1_134_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.mdRkxVkb_bIQspR2XQZXT2ItRha7T4qDqls4tkuPN-cSBOK9HYdy1TG9fZbPQIrfXNPCfX4izdffZf4kD6J0_MY3nLcomZAFZjD9X6gFKyYh1bGHGnqjA0c8yXCWnSr5-P2XBPxy8PTcOyQtA3scvYHX-7QVpgLQChNL0Dc9XJJoH6mNHgeVAaAqliR204bLYZOPDe88SPnkXyqQK2GV0M3BR-ZWTnH-kN9qCL4rgVo.Vut9q1RYqk8MlEVpGzSVHgmMZ1hPQnaO59XV2wEFlhw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981455%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
219,"HP Victus, 13th Gen Intel Core i7-13620H, 8GB NVIDIA RTX 4060, 16GB DDR4, 1TB SSD (Win11, Office21, Silver, 2.29kg), 144Hz, 9MS, IPS, 15.6-inch(39.6cm), FHD Gaming Laptop, Enhanced Cooling, fa1333TX","94,990",https://amazon.in/HP-i7-13620H-15-6-inch-Response-15-fa1333TX/dp/B0D7H15S9Z/ref=sr_1_37?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.diilpvh_a3hsngxrfeRzX7vVEt_vARV40xZAIACo5V7G2Xkbnuq_9vw2fMaQ8hsXKdOrbcZ3RMPtxbh26p0C6dE3XExkADzCd1gDAgioioGXzgw-yFlp28EXWbl8N6artChTzFH0DFOFC1zwXsZjVJROlW_-C0fYpvcY3LrQ4YuOsL2TEvpJyA4L2NzWMegqNsd-5EzsahHp4om0c0JTJOUFj7-900lMmBcqFYpS9kg.GV3EAhqu8VxUBopa5GD9A1nkbj-kyE2Ndx0DJ3NkdmA&dib_tag=se&keywords=laptop&qid=1739981406&sprefix=laptop%2Caps%2C345&sr=8-37
377,"Acer Swift Go 14 Built-in AI PC Premium Laptop Intel Core Ultra 7 155H (14-inch OLED WQXGA+/16GB LPDDR5X/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win11/MSO) SFG14-73, Frost Blue, 1.3 Kg","92,999",https://amazon.in/sspa/click?ie=UTF8&spc=MToyNTk4NDYxMjYzMjcxMTc3OjE3Mzk5ODE0Mjg6c3BfYnRmOjMwMDQ1NjkzMTQ3NDkzMjo6MDo6&url=%2FAcer-Premium-14-inch-Graphics-SFG14-73%2Fdp%2FB0DJ2KRMCN%2Fref%3Dsr_1_86_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.uuIiL249xSton8x94GYpldKN-tg8Il8dxVLNEU987kzitcWnPW8muMnrYAZjjwd7G1CVWXz8W6EM-9E_uZ2N6U5yDtLT2CtRp1zVXr2BMUgP-GaS7644SeLmrW1Ai4WSEZrfx6cZzj8sA5Vf0D7fmMT4mYIV2RZAkBbCDLpm275Ca5JbznWlsJiO0JurDTwNrIEqOtNcED6UN0PjocICSD479DYlLGACI48HWKzPnKE._vDKGM66_LGvV7NQiUW4YDs2wkcpPp6om5oXcPXxD18%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981428%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
368,"HP Pavilion x360 2-in-1 Laptop Intel® Core i7-1355U / 35.6 cm (14 inch) FHD,multitouch-Enabled, IPS,5 MP Camera,(16GB /512 GB/Intel® Iris® Xᵉ Graphics/Win 11/B&O/Backlit Keyboard/MSO),14-ek1021TU","92,490",https://amazon.in/HP-Pavilion-x360-multitouch-Enabled-14-ek1021TU/dp/B0CBBWW9YW/ref=sr_1_78?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.uuIiL249xSton8x94GYpldKN-tg8Il8dxVLNEU987kzitcWnPW8muMnrYAZjjwd7G1CVWXz8W6EM-9E_uZ2N6U5yDtLT2CtRp1zVXr2BMUgP-GaS7644SeLmrW1Ai4WSEZrfx6cZzj8sA5Vf0D7fmMT4mYIV2RZAkBbCDLpm275Ca5JbznWlsJiO0JurDTwNrIEqOtNcED6UN0PjocICSD479DYlLGACI48HWKzPnKE._vDKGM66_LGvV7NQiUW4YDs2wkcpPp6om5oXcPXxD18&dib_tag=se&keywords=laptop&qid=1739981428&sprefix=laptop%2Caps%2C345&sr=8-78
372,"Lenovo LOQ 2024 AMD Ryzen 7 7435HS | NVIDIA RTX 4060 8GB (24GB RAM/512GB SSD/15.6"" (39.6cm)/Windows 11/Office Home 2024/100% sRGB/3 Mon. Game Pass/Grey/2.4Kg), 83JC00EHIN Gaming Laptop","91,490",https://amazon.in/Lenovo-7435HS-NVIDIA-Windows-83JC00EHIN/dp/B0DPQJZ3JR/ref=sr_1_81?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.uuIiL249xSton8x94GYpldKN-tg8Il8dxVLNEU987kzitcWnPW8muMnrYAZjjwd7G1CVWXz8W6EM-9E_uZ2N6U5yDtLT2CtRp1zVXr2BMUgP-GaS7644SeLmrW1Ai4WSEZrfx6cZzj8sA5Vf0D7fmMT4mYIV2RZAkBbCDLpm275Ca5JbznWlsJiO0JurDTwNrIEqOtNcED6UN0PjocICSD479DYlLGACI48HWKzPnKE._vDKGM66_LGvV7NQiUW4YDs2wkcpPp6om5oXcPXxD18&dib_tag=se&keywords=laptop&qid=1739981428&sprefix=laptop%2Caps%2C345&sr=8-81
334,"HP Victus, 13th Gen Intel Core i7-13620H, 6GB NVIDIA RTX 4050, 16GB DDR6, 1TB SSD (Win11, Office21, Silver, 2.3kg) 144Hz, IPS, 15.6-inch(39.6cm) Flicker-Free Gaming Laptop, Enhanced Cooling, fa1332TX","89,999",https://amazon.in/HP-I7-13620H-15-6-Inch-Response-Fa1332Tx/dp/B0D2DHNKFB/ref=sr_1_53?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.I9NEG32TRrQSIhdkO5jOcVIwX-6J8oawcCrbprdGGI15hiohuAXjjm_gbmb8LfVGDlYXw4L58InYxjh_c1-nH347pcIwUHIFFTIgLBTyBAY7quzFqba62PxkTuneZs0faSUImoFlCR5HuohzMUAZuBrxQyDwz-Kkz4JEt1egHiGk94hqMtVdzXVtq8_4bFsH_OLyI9v8fPnAkUTXYZ9ScEKcg65dKtjectfigAQbT6Q.Zb2axZQbKbGYY-vfXoO55KmQZw9fYFdOJN4IxSwRIjY&dib_tag=se&keywords=laptop&qid=1739981418&sprefix=laptop%2Caps%2C345&sr=8-53
376,"HP Pavilion Plus 14 AI-enhanced Laptop, Intel EVO Core Ultra 5 125H,14-inch (35.6 cm) 16GB, 512GB SSD, Intel Arc Graphics, WQXGA, 300 nits, 120Hz, 5MP IR Camera, (Win 11, MSO, Blue, 1.44 kg), ew1082TU","89,990",https://amazon.in/sspa/click?ie=UTF8&spc=MToyNTk4NDYxMjYzMjcxMTc3OjE3Mzk5ODE0Mjg6c3BfYnRmOjMwMDQ1NjkzMTQ3NDgzMjo6MDo6&url=%2FHP-Pavilion-AI-enhanced-Graphics-ew1082TU%2Fdp%2FB0D4TXZW5R%2Fref%3Dsr_1_85_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.uuIiL249xSton8x94GYpldKN-tg8Il8dxVLNEU987kzitcWnPW8muMnrYAZjjwd7G1CVWXz8W6EM-9E_uZ2N6U5yDtLT2CtRp1zVXr2BMUgP-GaS7644SeLmrW1Ai4WSEZrfx6cZzj8sA5Vf0D7fmMT4mYIV2RZAkBbCDLpm275Ca5JbznWlsJiO0JurDTwNrIEqOtNcED6UN0PjocICSD479DYlLGACI48HWKzPnKE._vDKGM66_LGvV7NQiUW4YDs2wkcpPp6om5oXcPXxD18%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981428%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
356,"Dell Gaming G15-5530 Laptop, Intel 13th Gen i7-13650HX Processor, 16GB DDR5 + 512GB SSD, NVIDIA RTX 3050 6 GB GDDR6, 15.6"" (39.62cm) FHD Narrow 120Hz, Orange Backlit KB, Dark Shadow Gray, 2.65 Kg","89,490",https://amazon.in/Dell-G15-5530-i7-13650HX-Processor-39-62cm/dp/B0D83JCB46/ref=sr_1_67?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.uuIiL249xSton8x94GYpldKN-tg8Il8dxVLNEU987kzitcWnPW8muMnrYAZjjwd7G1CVWXz8W6EM-9E_uZ2N6U5yDtLT2CtRp1zVXr2BMUgP-GaS7644SeLmrW1Ai4WSEZrfx6cZzj8sA5Vf0D7fmMT4mYIV2RZAkBbCDLpm275Ca5JbznWlsJiO0JurDTwNrIEqOtNcED6UN0PjocICSD479DYlLGACI48HWKzPnKE._vDKGM66_LGvV7NQiUW4YDs2wkcpPp6om5oXcPXxD18&dib_tag=se&keywords=laptop&qid=1739981428&sprefix=laptop%2Caps%2C345&sr=8-67
